j1_posicion_ranking;j1_partidos_ganados;j1_partidos_perdidos;j1_media_aces;j1_media_1servicioganado;j1_media_juegosganadosconservicio;j1_media_breakpointganados;j1_media_juegosganadosdevolviendo;j1_racha;j2_posicion_ranking;j2_partidos_ganados;j2_partidos_perdidos;j2_media_aces;j2_media_1servicioganado;j2_media_juegosganadosconservicio;j2_media_breakpointganados;j2_media_juegosganadosdevolviendo;j2_racha;resultado
1;14;6;166;0.73;0.86;0.38;0.27;0.67;1;18;1;94;0.73;0.87;0.48;0.38;1.0;L
1;14;6;166;0.73;0.86;0.38;0.27;0.67;4;10;9;78;0.68;0.77;0.46;0.24;0.33;W
1;14;6;166;0.73;0.86;0.38;0.27;0.67;3;12;8;101;0.73;0.81;0.38;0.19;0.67;W
1;14;6;166;0.73;0.86;0.38;0.27;0.67;3;14;9;96;0.7;0.79;0.37;0.23;0.5;L
1;14;6;166;0.73;0.86;0.38;0.27;0.67;4;22;17;126;0.7;0.77;0.38;0.2;1.0;W
1;14;6;166;0.73;0.86;0.38;0.27;0.67;3;8;8;165;0.73;0.75;0.43;0.27;0.33;W
1;14;6;166;0.73;0.86;0.38;0.27;0.67;2;6;4;23;0.7;0.79;0.43;0.34;0.67;W
4;5;5;64;0.76;0.75;0.38;0.19;0.5;2;9;10;92;0.67;0.77;0.4;0.32;0.67;W
4;5;5;64;0.76;0.75;0.38;0.19;0.5;3;11;11;76;0.68;0.76;0.44;0.31;0.17;W
4;5;5;64;0.76;0.75;0.38;0.19;0.5;3;13;3;47;0.74;0.8;0.46;0.29;0.83;L
4;5;5;64;0.76;0.75;0.38;0.19;0.5;4;6;7;19;0.63;0.69;0.37;0.22;0.5;L
4;5;5;64;0.76;0.75;0.38;0.19;0.5;3;14;9;96;0.7;0.79;0.37;0.23;0.5;L
4;5;5;64;0.76;0.75;0.38;0.19;0.5;2;15;6;66;0.67;0.7;0.43;0.29;0.83;W
4;5;5;64;0.76;0.75;0.38;0.19;0.5;1;9;6;72;0.74;0.86;0.45;0.25;0.83;W
4;5;5;64;0.76;0.75;0.38;0.19;0.5;4;8;10;18;0.64;0.69;0.14;0.1;0.33;W
4;5;5;64;0.76;0.75;0.38;0.19;0.5;1;14;4;62;0.71;0.83;0.45;0.34;0.83;L
4;5;5;64;0.76;0.75;0.38;0.19;0.5;5;3;9;1;0.53;0.54;0.53;0.22;0.0;L
2;6;4;23;0.7;0.79;0.43;0.34;0.67;4;9;8;0;0.0;0.0;0.0;0.0;0.5;W
2;6;4;23;0.7;0.79;0.43;0.34;0.67;4;10;9;78;0.68;0.77;0.46;0.24;0.33;W
2;6;4;23;0.7;0.79;0.43;0.34;0.67;3;14;9;96;0.7;0.79;0.37;0.23;0.5;L
2;6;4;23;0.7;0.79;0.43;0.34;0.67;4;10;9;78;0.68;0.77;0.46;0.24;0.33;W
2;6;4;23;0.7;0.79;0.43;0.34;0.67;5;5;6;27;0.67;0.69;0.4;0.17;0.67;W
2;6;4;23;0.7;0.79;0.43;0.34;0.67;1;15;4;95;0.73;0.79;0.41;0.25;1.0;L
2;6;4;23;0.7;0.79;0.43;0.34;0.67;4;18;13;123;0.69;0.77;0.37;0.24;0.67;W
2;6;4;23;0.7;0.79;0.43;0.34;0.67;3;12;8;101;0.73;0.81;0.38;0.19;0.67;L
2;6;4;23;0.7;0.79;0.43;0.34;0.67;4;13;14;70;0.69;0.82;0.35;0.21;0.83;W
2;6;4;23;0.7;0.79;0.43;0.34;0.67;1;14;6;166;0.73;0.86;0.38;0.27;0.67;L
2;10;6;87;0.72;0.83;0.42;0.21;0.67;3;12;9;53;0.75;0.82;0.3;0.2;0.33;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;4;15;15;6;0.63;0.71;0.45;0.32;0.67;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;3;9;9;117;0.71;0.81;0.43;0.22;0.67;L
2;10;6;87;0.72;0.83;0.42;0.21;0.67;2;9;10;92;0.67;0.77;0.4;0.32;0.67;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;4;0;3;0;0.0;0.0;0.0;0.0;0.0;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;4;13;7;75;0.68;0.74;0.43;0.2;0.83;L
2;10;6;87;0.72;0.83;0.42;0.21;0.67;4;1;7;0;0.0;0.0;0.0;0.0;0.17;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;3;16;6;57;0.69;0.77;0.4;0.19;0.83;L
2;10;6;87;0.72;0.83;0.42;0.21;0.67;2;9;5;168;0.77;0.89;0.34;0.15;0.5;L
2;10;6;87;0.72;0.83;0.42;0.21;0.67;3;2;1;129;0.69;0.78;0.41;0.29;0.33;L
2;10;6;87;0.72;0.83;0.42;0.21;0.67;2;5;8;92;0.76;0.78;0.48;0.27;0.5;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;4;3;4;18;0.63;0.6;0.48;0.27;0.5;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;3;8;8;101;0.72;0.81;0.41;0.18;0.33;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;3;13;3;47;0.74;0.8;0.46;0.29;0.83;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;5;12;12;21;0.64;0.73;0.32;0.22;0.83;W
2;10;6;87;0.72;0.83;0.42;0.21;0.67;1;9;6;72;0.74;0.86;0.45;0.25;0.83;L
2;10;3;100;0.72;0.83;0.42;0.26;1.0;5;14;7;91;0.67;0.74;0.43;0.26;0.67;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;2;15;8;63;0.65;0.71;0.47;0.32;0.67;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;3;13;6;92;0.65;0.75;0.46;0.27;0.83;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;3;13;3;47;0.74;0.8;0.46;0.29;0.83;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;4;10;6;35;0.68;0.72;0.38;0.22;0.67;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;4;15;15;6;0.63;0.71;0.45;0.32;0.67;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;4;6;7;19;0.63;0.69;0.37;0.22;0.5;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;1;10;3;51;0.71;0.82;0.49;0.29;0.83;L
2;10;3;100;0.72;0.83;0.42;0.26;1.0;5;2;2;10;0.7;0.84;0.36;0.28;0.33;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;1;9;6;72;0.74;0.86;0.45;0.25;0.83;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;4;2;4;15;0.64;0.76;0.21;0.1;0.33;W
2;10;3;100;0.72;0.83;0.42;0.26;1.0;3;13;3;47;0.74;0.8;0.46;0.29;0.83;L
2;10;3;100;0.72;0.83;0.42;0.26;1.0;5;2;5;3;0.53;0.35;0.27;0.15;0.33;L
3;7;4;52;0.77;0.81;0.39;0.23;0.5;1;22;5;54;0.7;0.78;0.43;0.39;1.0;L
3;7;4;52;0.77;0.81;0.39;0.23;0.5;3;16;6;57;0.69;0.77;0.4;0.19;0.83;L
3;7;4;52;0.77;0.81;0.39;0.23;0.5;4;3;2;72;0.73;0.75;0.5;0.25;0.5;W
3;7;4;52;0.77;0.81;0.39;0.23;0.5;5;6;6;0;0.0;0.0;0.0;0.0;0.67;W
3;7;4;52;0.77;0.81;0.39;0.23;0.5;4;9;8;0;0.0;0.0;0.0;0.0;0.5;L
3;7;4;52;0.77;0.81;0.39;0.23;0.5;4;9;8;0;0.0;0.0;0.0;0.0;0.5;W
3;7;4;52;0.77;0.81;0.39;0.23;0.5;3;1;7;33;0.65;0.73;0.43;0.24;0.0;W
3;7;4;52;0.77;0.81;0.39;0.23;0.5;4;22;17;126;0.7;0.77;0.38;0.2;1.0;W
3;7;4;52;0.77;0.81;0.39;0.23;0.5;4;5;3;5;0.58;0.57;0.33;0.21;0.5;W
3;7;4;52;0.77;0.81;0.39;0.23;0.5;5;15;12;61;0.68;0.72;0.36;0.23;0.83;W
3;7;4;52;0.77;0.81;0.39;0.23;0.5;2;6;4;130;0.74;0.84;0.4;0.24;0.67;L
2;15;6;66;0.67;0.7;0.43;0.29;0.83;5;7;10;15;0.71;0.8;0.78;0.27;0.17;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;5;7;13;1;0.63;0.65;0.37;0.27;0.33;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;4;18;13;123;0.69;0.77;0.37;0.24;0.67;L
2;15;6;66;0.67;0.7;0.43;0.29;0.83;4;5;4;25;0.67;0.75;0.42;0.23;0.67;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;4;9;8;0;0.0;0.0;0.0;0.0;0.5;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;3;14;9;96;0.7;0.79;0.37;0.23;0.5;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;1;14;4;62;0.71;0.83;0.45;0.34;0.83;L
2;15;6;66;0.67;0.7;0.43;0.29;0.83;3;2;8;48;0.66;0.72;0.33;0.14;0.17;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;2;9;5;168;0.77;0.89;0.34;0.15;0.5;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;1;14;6;166;0.73;0.86;0.38;0.27;0.67;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;1;13;3;90;0.74;0.84;0.45;0.28;1.0;L
2;15;6;66;0.67;0.7;0.43;0.29;0.83;5;1;3;31;0.74;0.8;0.36;0.24;0.17;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;4;5;5;64;0.76;0.75;0.38;0.19;0.5;L
2;15;6;66;0.67;0.7;0.43;0.29;0.83;3;1;8;66;0.71;0.78;0.45;0.25;0.17;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;3;8;8;165;0.73;0.75;0.43;0.27;0.33;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;5;12;12;21;0.64;0.73;0.32;0.22;0.83;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;5;6;6;0;0.0;0.0;0.0;0.0;0.67;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;2;9;10;92;0.67;0.77;0.4;0.32;0.67;L
2;15;6;66;0.67;0.7;0.43;0.29;0.83;4;13;14;70;0.69;0.82;0.35;0.21;0.83;W
2;15;6;66;0.67;0.7;0.43;0.29;0.83;1;14;4;62;0.71;0.83;0.45;0.34;0.83;L
3;14;9;96;0.7;0.79;0.37;0.23;0.5;2;5;8;92;0.76;0.78;0.48;0.27;0.5;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;5;19;8;56;0.68;0.74;0.3;0.17;1.0;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;3;14;7;76;0.67;0.74;0.45;0.3;0.67;L
3;14;9;96;0.7;0.79;0.37;0.23;0.5;5;6;6;3;0.59;0.67;0.4;0.14;0.5;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;2;15;6;66;0.67;0.7;0.43;0.29;0.83;L
3;14;9;96;0.7;0.79;0.37;0.23;0.5;4;5;5;64;0.76;0.75;0.38;0.19;0.5;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;1;22;5;54;0.7;0.78;0.43;0.39;1.0;L
3;14;9;96;0.7;0.79;0.37;0.23;0.5;3;2;8;48;0.66;0.72;0.33;0.14;0.17;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;4;4;7;8;0.58;0.61;0.5;0.16;0.5;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;1;18;1;94;0.73;0.87;0.48;0.38;1.0;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;1;15;4;95;0.73;0.79;0.41;0.25;1.0;L
3;14;9;96;0.7;0.79;0.37;0.23;0.5;5;6;6;3;0.59;0.67;0.4;0.14;0.5;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;2;6;4;130;0.74;0.84;0.4;0.24;0.67;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;2;6;4;23;0.7;0.79;0.43;0.34;0.67;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;1;18;1;94;0.73;0.87;0.48;0.38;1.0;L
3;14;9;96;0.7;0.79;0.37;0.23;0.5;5;0;6;0;0.0;0.0;0.0;0.0;0.0;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;3;1;8;66;0.71;0.78;0.45;0.25;0.17;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;1;9;6;72;0.74;0.86;0.45;0.25;0.83;L
3;14;9;96;0.7;0.79;0.37;0.23;0.5;4;15;15;6;0.63;0.71;0.45;0.32;0.67;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;1;14;6;166;0.73;0.86;0.38;0.27;0.67;W
3;14;9;96;0.7;0.79;0.37;0.23;0.5;1;22;5;54;0.7;0.78;0.43;0.39;1.0;L
3;14;9;96;0.7;0.79;0.37;0.23;0.5;4;10;9;78;0.68;0.77;0.46;0.24;0.33;L
2;4;3;76;0.68;0.75;0.4;0.26;0.67;5;21;9;72;0.69;0.72;0.32;0.21;1.0;L
2;4;3;76;0.68;0.75;0.4;0.26;0.67;5;1;4;6;0.63;0.6;0.5;0.16;0.17;W
2;4;3;76;0.68;0.75;0.4;0.26;0.67;3;9;9;117;0.71;0.81;0.43;0.22;0.67;W
2;4;3;76;0.68;0.75;0.4;0.26;0.67;1;22;5;54;0.7;0.78;0.43;0.39;1.0;L
2;4;3;76;0.68;0.75;0.4;0.26;0.67;5;21;9;72;0.69;0.72;0.32;0.21;1.0;W
2;4;3;76;0.68;0.75;0.4;0.26;0.67;4;13;10;28;0.66;0.74;0.29;0.19;0.67;W
2;4;3;76;0.68;0.75;0.4;0.26;0.67;3;13;3;47;0.74;0.8;0.46;0.29;0.83;L
2;8;3;103;0.73;0.82;0.36;0.15;0.67;5;11;11;20;0.72;0.65;0.48;0.23;0.67;W
2;8;3;103;0.73;0.82;0.36;0.15;0.67;5;0;2;0;0.0;0.0;0.0;0.0;0.0;W
2;8;3;103;0.73;0.82;0.36;0.15;0.67;5;6;6;3;0.59;0.67;0.4;0.14;0.5;W
2;8;3;103;0.73;0.82;0.36;0.15;0.67;3;13;6;92;0.65;0.75;0.46;0.27;0.83;L
2;8;3;103;0.73;0.82;0.36;0.15;0.67;4;3;2;72;0.73;0.75;0.5;0.25;0.5;L
2;8;3;103;0.73;0.82;0.36;0.15;0.67;2;5;8;92;0.76;0.78;0.48;0.27;0.5;W
2;8;3;103;0.73;0.82;0.36;0.15;0.67;5;1;3;40;0.68;0.79;0.23;0.12;0.17;W
2;8;3;103;0.73;0.82;0.36;0.15;0.67;4;1;4;39;0.74;0.79;0.3;0.12;0.17;W
2;8;3;103;0.73;0.82;0.36;0.15;0.67;5;14;13;22;0.74;0.84;0.41;0.24;0.5;L
2;8;3;103;0.73;0.82;0.36;0.15;0.67;5;6;17;4;0.67;0.65;0.17;0.13;0.5;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;4;0;3;8;0.6;0.58;0.58;0.31;0.0;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;4;8;10;18;0.64;0.69;0.14;0.1;0.33;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;4;22;17;126;0.7;0.77;0.38;0.2;1.0;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;3;9;9;117;0.71;0.81;0.43;0.22;0.67;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;2;10;3;100;0.72;0.83;0.42;0.26;1.0;L
3;13;6;92;0.65;0.75;0.46;0.27;0.83;3;12;9;53;0.75;0.82;0.3;0.2;0.33;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;5;9;9;3;0.59;0.59;0.31;0.29;0.67;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;4;18;13;123;0.69;0.77;0.37;0.24;0.67;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;2;8;3;103;0.73;0.82;0.36;0.15;0.67;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;5;17;9;37;0.63;0.72;0.41;0.26;0.67;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;4;15;13;109;0.71;0.73;0.41;0.25;1.0;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;3;1;8;66;0.71;0.78;0.45;0.25;0.17;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;4;7;8;119;0.7;0.75;0.41;0.28;0.67;L
3;13;6;92;0.65;0.75;0.46;0.27;0.83;2;4;4;135;0.76;0.9;0.39;0.17;0.67;W
3;13;6;92;0.65;0.75;0.46;0.27;0.83;1;18;1;94;0.73;0.87;0.48;0.38;1.0;L
3;13;6;92;0.65;0.75;0.46;0.27;0.83;5;4;3;18;0.59;0.55;0.27;0.06;0.5;L
3;13;6;92;0.65;0.75;0.46;0.27;0.83;4;9;8;0;0.0;0.0;0.0;0.0;0.5;L
3;13;6;92;0.65;0.75;0.46;0.27;0.83;3;12;8;101;0.73;0.81;0.38;0.19;0.67;L
3;2;5;23;0.61;0.62;0.33;0.13;0.33;5;2;2;10;0.7;0.84;0.36;0.28;0.33;L
3;2;5;23;0.61;0.62;0.33;0.13;0.33;1;10;3;51;0.71;0.82;0.49;0.29;0.83;L
3;2;5;23;0.61;0.62;0.33;0.13;0.33;3;8;8;101;0.72;0.81;0.41;0.18;0.33;W
3;2;5;23;0.61;0.62;0.33;0.13;0.33;1;14;6;166;0.73;0.86;0.38;0.27;0.67;L
3;2;5;23;0.61;0.62;0.33;0.13;0.33;4;4;8;25;0.62;0.65;0.38;0.26;0.5;W
3;2;5;23;0.61;0.62;0.33;0.13;0.33;3;4;3;35;0.67;0.72;0.39;0.19;0.67;L
3;2;5;23;0.61;0.62;0.33;0.13;0.33;1;22;5;54;0.7;0.78;0.43;0.39;1.0;L
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;15;15;6;0.63;0.71;0.45;0.32;0.67;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;3;9;9;117;0.71;0.81;0.43;0.22;0.67;L
5;14;7;91;0.67;0.74;0.43;0.26;0.67;2;10;3;100;0.72;0.83;0.42;0.26;1.0;L
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;11;6;90;0.68;0.72;0.49;0.24;0.67;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;5;11;7;20;0.68;0.64;0.4;0.12;0.67;L
5;14;7;91;0.67;0.74;0.43;0.26;0.67;5;0;1;0;0.0;0.0;0.0;0.0;0.0;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;3;3;2;6;0.7;0.62;0.17;0.07;0.5;L
5;14;7;91;0.67;0.74;0.43;0.26;0.67;3;12;8;101;0.73;0.81;0.38;0.19;0.67;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;10;8;28;0.63;0.72;0.5;0.32;0.5;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;10;10;0;0.0;0.0;0.0;0.0;0.17;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;11;6;90;0.68;0.72;0.49;0.24;0.67;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;22;17;126;0.7;0.77;0.38;0.2;1.0;L
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;11;6;90;0.68;0.72;0.49;0.24;0.67;L
5;14;7;91;0.67;0.74;0.43;0.26;0.67;5;5;5;11;0.72;0.67;0.47;0.15;0.5;L
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;13;11;48;0.73;0.82;0.4;0.22;0.33;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;13;14;70;0.69;0.82;0.35;0.21;0.83;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;5;9;17;7;0.65;0.63;0.2;0.03;0.5;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;4;5;26;0.7;0.75;0.31;0.17;0.17;W
5;14;7;91;0.67;0.74;0.43;0.26;0.67;4;15;15;6;0.63;0.71;0.45;0.32;0.67;W
3;3;8;25;0.68;0.74;0.3;0.19;0.33;5;3;9;1;0.53;0.54;0.53;0.22;0.0;W
3;3;8;25;0.68;0.74;0.3;0.19;0.33;5;17;9;37;0.63;0.72;0.41;0.26;0.67;L
3;3;8;25;0.68;0.74;0.3;0.19;0.33;5;2;5;23;0.64;0.66;0.5;0.28;0.33;L
3;3;8;25;0.68;0.74;0.3;0.19;0.33;5;2;3;2;0.61;0.67;1.0;0.1;0.33;L
3;3;8;25;0.68;0.74;0.3;0.19;0.33;5;1;4;6;0.63;0.6;0.5;0.16;0.17;W
3;3;8;25;0.68;0.74;0.3;0.19;0.33;4;13;7;75;0.68;0.74;0.43;0.2;0.83;L
3;3;8;25;0.68;0.74;0.3;0.19;0.33;4;7;8;119;0.7;0.75;0.41;0.28;0.67;L
3;3;8;25;0.68;0.74;0.3;0.19;0.33;4;8;10;18;0.64;0.69;0.14;0.1;0.33;W
3;3;8;25;0.68;0.74;0.3;0.19;0.33;1;22;5;54;0.7;0.78;0.43;0.39;1.0;L
3;3;8;25;0.68;0.74;0.3;0.19;0.33;3;1;7;33;0.65;0.73;0.43;0.24;0.0;L
3;3;8;25;0.68;0.74;0.3;0.19;0.33;3;16;6;57;0.69;0.77;0.4;0.19;0.83;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;4;18;13;123;0.69;0.77;0.37;0.24;0.67;W
3;12;8;101;0.73;0.81;0.38;0.19;0.67;5;6;6;0;0.0;0.0;0.0;0.0;0.67;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;4;0;2;7;0.64;0.66;0.26;0.26;0.0;W
3;12;8;101;0.73;0.81;0.38;0.19;0.67;3;16;6;57;0.69;0.77;0.4;0.19;0.83;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;5;14;7;91;0.67;0.74;0.43;0.26;0.67;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;5;14;13;22;0.74;0.84;0.41;0.24;0.5;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;5;9;10;7;0.6;0.73;0.3;0.14;0.17;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;4;13;11;48;0.73;0.82;0.4;0.22;0.33;W
3;12;8;101;0.73;0.81;0.38;0.19;0.67;3;13;6;92;0.65;0.75;0.46;0.27;0.83;W
3;12;8;101;0.73;0.81;0.38;0.19;0.67;4;10;9;78;0.68;0.77;0.46;0.24;0.33;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;2;6;4;23;0.7;0.79;0.43;0.34;0.67;W
3;12;8;101;0.73;0.81;0.38;0.19;0.67;1;14;6;166;0.73;0.86;0.38;0.27;0.67;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;5;14;9;42;0.66;0.76;0.49;0.25;0.83;W
3;12;8;101;0.73;0.81;0.38;0.19;0.67;4;13;7;75;0.68;0.74;0.43;0.2;0.83;L
3;12;8;101;0.73;0.81;0.38;0.19;0.67;4;13;7;75;0.68;0.74;0.43;0.2;0.83;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;10;10;0;0.0;0.0;0.0;0.0;0.17;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;1;7;0;0.0;0.0;0.0;0.0;0.17;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;5;14;9;42;0.66;0.76;0.49;0.25;0.83;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;2;4;3;76;0.68;0.75;0.4;0.26;0.67;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;3;8;8;101;0.72;0.81;0.41;0.18;0.33;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;2;9;7;86;0.72;0.8;0.48;0.28;0.83;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;3;16;6;57;0.69;0.77;0.4;0.19;0.83;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;8;10;18;0.64;0.69;0.14;0.1;0.33;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;5;6;6;0;0.0;0.0;0.0;0.0;0.67;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;3;16;6;57;0.69;0.77;0.4;0.19;0.83;L
5;21;9;72;0.69;0.72;0.32;0.21;1.0;5;7;12;1;0.6;0.6;1.0;0.11;0.5;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;5;6;17;4;0.67;0.65;0.17;0.13;0.5;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;5;17;9;37;0.63;0.72;0.41;0.26;0.67;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;4;6;23;0.64;0.73;0.47;0.3;0.67;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;7;8;119;0.7;0.75;0.41;0.28;0.67;L
5;21;9;72;0.69;0.72;0.32;0.21;1.0;5;3;4;0;0.0;0.0;0.0;0.0;0.5;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;5;19;8;56;0.68;0.74;0.3;0.17;1.0;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;0;6;0;0.0;0.0;0.0;0.0;0.0;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;2;15;8;63;0.65;0.71;0.47;0.32;0.67;L
5;21;9;72;0.69;0.72;0.32;0.21;1.0;2;4;3;76;0.68;0.75;0.4;0.26;0.67;L
5;21;9;72;0.69;0.72;0.32;0.21;1.0;1;10;3;51;0.71;0.82;0.49;0.29;0.83;L
5;21;9;72;0.69;0.72;0.32;0.21;1.0;2;6;4;130;0.74;0.84;0.4;0.24;0.67;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;1;22;5;54;0.7;0.78;0.43;0.39;1.0;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;3;9;9;117;0.71;0.81;0.43;0.22;0.67;L
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;4;7;8;0.58;0.61;0.5;0.16;0.5;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;13;10;28;0.66;0.74;0.29;0.19;0.67;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;3;14;7;76;0.67;0.74;0.45;0.3;0.67;L
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;13;7;75;0.68;0.74;0.43;0.2;0.83;W
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;15;15;6;0.63;0.71;0.45;0.32;0.67;L
5;21;9;72;0.69;0.72;0.32;0.21;1.0;4;13;11;48;0.73;0.82;0.4;0.22;0.33;L
3;14;7;76;0.67;0.74;0.45;0.3;0.67;4;4;8;25;0.62;0.65;0.38;0.26;0.5;L
3;14;7;76;0.67;0.74;0.45;0.3;0.67;5;9;10;7;0.6;0.73;0.3;0.14;0.17;W
3;14;7;76;0.67;0.74;0.45;0.3;0.67;5;11;7;20;0.68;0.64;0.4;0.12;0.67;W
3;14;7;76;0.67;0.74;0.45;0.3;0.67;3;14;9;96;0.7;0.79;0.37;0.23;0.5;W
3;14;7;76;0.67;0.74;0.45;0.3;0.67;3;13;3;47;0.74;0.8;0.46;0.29;0.83;L
3;14;7;76;0.67;0.74;0.45;0.3;0.67;3;14;18;26;0.69;0.77;0.38;0.23;0.33;W
3;14;7;76;0.67;0.74;0.45;0.3;0.67;5;1;6;0;0.0;0.0;0.0;0.0;0.17;W
3;14;7;76;0.67;0.74;0.45;0.3;0.67;5;5;6;27;0.67;0.69;0.4;0.17;0.67;W
3;14;7;76;0.67;0.74;0.45;0.3;0.67;1;22;5;54;0.7;0.78;0.43;0.39;1.0;L
3;14;7;76;0.67;0.74;0.45;0.3;0.67;3;8;8;101;0.72;0.81;0.41;0.18;0.33;W
3;14;7;76;0.67;0.74;0.45;0.3;0.67;2;9;10;92;0.67;0.77;0.4;0.32;0.67;W
