j1_posicion_ranking;j1_partidos_ganados;j1_partidos_perdidos;j1_media_aces;j1_media_1servicioganado;j1_media_juegosganadosconservicio;j1_media_breakpointganados;j1_media_juegosganadosdevolviendo;j1_racha;j2_posicion_ranking;j2_partidos_ganados;j2_partidos_perdidos;j2_media_aces;j2_media_1servicioganado;j2_media_juegosganadosconservicio;j2_media_breakpointganados;j2_media_juegosganadosdevolviendo;j2_racha;resultado
3;5;4;88;0.74;0.82;0.43;0.25;0.67;1;11;2;149;0.77;0.92;0.38;0.25;1.0;L
3;5;4;88;0.74;0.82;0.43;0.25;0.67;4;6;3;41;0.71;0.83;0.46;0.21;0.83;L
3;5;4;88;0.74;0.82;0.43;0.25;0.67;5;0;2;2;0.67;0.8;0.29;0.13;0.0;W
3;5;4;88;0.74;0.82;0.43;0.25;0.67;4;4;3;54;0.76;0.86;0.43;0.13;0.67;L
3;2;2;81;0.74;0.86;0.21;0.07;0.33;3;6;3;73;0.74;0.83;0.32;0.18;0.67;L
3;2;2;81;0.74;0.86;0.21;0.07;0.33;5;1;3;20;0.68;0.83;0.44;0.2;0.17;W
3;2;2;81;0.74;0.86;0.21;0.07;0.33;3;2;3;102;0.83;0.93;0.44;0.13;0.33;W
3;2;2;81;0.74;0.86;0.21;0.07;0.33;3;6;3;73;0.74;0.83;0.32;0.18;0.67;L
3;3;3;96;0.74;0.77;0.39;0.16;0.5;3;1;3;22;0.75;0.83;0.41;0.18;0.17;W
3;3;3;96;0.74;0.77;0.39;0.16;0.5;3;1;3;23;0.7;0.79;0.24;0.14;0.17;W
3;3;3;96;0.74;0.77;0.39;0.16;0.5;1;8;2;111;0.78;0.91;0.45;0.28;0.83;L
3;3;3;96;0.74;0.77;0.39;0.16;0.5;4;9;3;114;0.76;0.85;0.42;0.25;0.83;L
3;3;3;96;0.74;0.77;0.39;0.16;0.5;4;7;3;54;0.73;0.8;0.41;0.23;0.5;W
3;3;3;96;0.74;0.77;0.39;0.16;0.5;1;1;3;33;0.8;0.88;0.41;0.13;0.17;L
3;7;3;101;0.76;0.87;0.34;0.21;0.67;3;1;3;23;0.7;0.79;0.24;0.14;0.17;W
3;7;3;101;0.76;0.87;0.34;0.21;0.67;1;8;2;111;0.78;0.91;0.45;0.28;0.83;L
3;7;3;101;0.76;0.87;0.34;0.21;0.67;4;1;2;30;0.73;0.72;0.56;0.19;0.17;W
3;7;3;101;0.76;0.87;0.34;0.21;0.67;1;9;2;52;0.76;0.9;0.44;0.26;0.83;L
3;7;3;101;0.76;0.87;0.34;0.21;0.67;2;7;4;149;0.8;0.89;0.34;0.14;0.5;W
3;7;3;101;0.76;0.87;0.34;0.21;0.67;3;2;1;44;0.74;0.85;0.58;0.2;0.33;W
3;7;3;101;0.76;0.87;0.34;0.21;0.67;3;3;3;21;0.66;0.73;0.45;0.21;0.5;W
3;7;3;101;0.76;0.87;0.34;0.21;0.67;4;6;3;41;0.71;0.83;0.46;0.21;0.83;W
3;7;3;101;0.76;0.87;0.34;0.21;0.67;2;4;3;39;0.69;0.82;0.31;0.22;0.67;W
3;7;3;101;0.76;0.87;0.34;0.21;0.67;4;3;3;41;0.73;0.84;0.39;0.21;0.5;L
3;2;3;102;0.83;0.93;0.44;0.13;0.33;5;2;5;30;0.72;0.81;0.0;0.0;0.33;W
3;2;3;102;0.83;0.93;0.44;0.13;0.33;1;8;3;147;0.79;0.94;0.38;0.15;0.83;L
3;2;3;102;0.83;0.93;0.44;0.13;0.33;3;1;4;23;0.7;0.75;0.25;0.09;0.17;L
3;2;3;102;0.83;0.93;0.44;0.13;0.33;4;6;3;41;0.71;0.83;0.46;0.21;0.83;W
3;2;3;102;0.83;0.93;0.44;0.13;0.33;3;2;2;81;0.74;0.86;0.21;0.07;0.33;L
3;1;4;23;0.7;0.75;0.25;0.09;0.17;1;11;2;149;0.77;0.92;0.38;0.25;1.0;L
3;1;4;23;0.7;0.75;0.25;0.09;0.17;3;2;3;102;0.83;0.93;0.44;0.13;0.33;W
3;1;4;23;0.7;0.75;0.25;0.09;0.17;4;2;1;24;0.79;0.89;0.47;0.29;0.33;L
3;1;4;23;0.7;0.75;0.25;0.09;0.17;4;2;4;33;0.72;0.73;0.5;0.18;0.33;L
3;1;4;23;0.7;0.75;0.25;0.09;0.17;4;3;4;36;0.72;0.79;0.4;0.21;0.5;L
3;8;5;118;0.76;0.86;0.37;0.15;0.67;2;2;2;62;0.76;0.86;0.38;0.14;0.33;W
3;8;5;118;0.76;0.86;0.37;0.15;0.67;4;3;4;104;0.81;0.89;0.38;0.14;0.5;W
3;8;5;118;0.76;0.86;0.37;0.15;0.67;1;14;2;160;0.77;0.91;0.38;0.25;0.83;L
3;8;5;118;0.76;0.86;0.37;0.15;0.67;5;4;3;12;0.7;0.72;0.35;0.26;0.67;L
3;8;5;118;0.76;0.86;0.37;0.15;0.67;2;4;3;39;0.69;0.82;0.31;0.22;0.67;W
3;8;5;118;0.76;0.86;0.37;0.15;0.67;5;0;1;13;0.73;0.83;0.36;0.1;0.0;W
3;8;5;118;0.76;0.86;0.37;0.15;0.67;4;3;3;22;0.73;0.82;0.36;0.15;0.5;W
3;8;5;118;0.76;0.86;0.37;0.15;0.67;2;7;3;45;0.72;0.82;0.35;0.22;0.67;L
3;8;5;118;0.76;0.86;0.37;0.15;0.67;4;0;2;21;0.67;0.73;0.21;0.1;0.0;W
3;8;5;118;0.76;0.86;0.37;0.15;0.67;3;1;3;22;0.75;0.83;0.41;0.18;0.17;W
3;8;5;118;0.76;0.86;0.37;0.15;0.67;4;7;4;59;0.71;0.85;0.33;0.16;0.67;L
3;8;5;118;0.76;0.86;0.37;0.15;0.67;5;4;3;30;0.77;0.9;0.29;0.13;0.67;W
3;8;5;118;0.76;0.86;0.37;0.15;0.67;2;7;4;149;0.8;0.89;0.34;0.14;0.5;L
3;1;2;8;0.64;0.69;0.42;0.14;0.17;3;4;3;39;0.68;0.82;0.34;0.16;0.67;W
3;1;2;8;0.64;0.69;0.42;0.14;0.17;2;7;1;37;0.71;0.79;0.47;0.31;0.83;L
3;1;2;8;0.64;0.69;0.42;0.14;0.17;1;11;2;149;0.77;0.92;0.38;0.25;1.0;L
3;3;3;21;0.66;0.73;0.45;0.21;0.5;1;8;2;111;0.78;0.91;0.45;0.28;0.83;L
3;3;3;21;0.66;0.73;0.45;0.21;0.5;4;0;2;21;0.67;0.73;0.21;0.1;0.0;W
3;3;3;21;0.66;0.73;0.45;0.21;0.5;1;14;2;160;0.77;0.91;0.38;0.25;0.83;L
3;3;3;21;0.66;0.73;0.45;0.21;0.5;4;0;2;4;0.56;0.46;0.56;0.19;0.0;W
3;3;3;21;0.66;0.73;0.45;0.21;0.5;4;1;4;21;0.68;0.78;0.25;0.14;0.17;W
3;3;3;21;0.66;0.73;0.45;0.21;0.5;3;7;3;101;0.76;0.87;0.34;0.21;0.67;L
3;2;3;36;0.71;0.78;0.36;0.17;0.33;4;7;3;54;0.73;0.8;0.41;0.23;0.5;L
3;2;3;36;0.71;0.78;0.36;0.17;0.33;4;1;4;21;0.68;0.78;0.25;0.14;0.17;W
3;2;3;36;0.71;0.78;0.36;0.17;0.33;5;7;3;29;0.74;0.84;0.27;0.16;0.83;W
3;2;3;36;0.71;0.78;0.36;0.17;0.33;3;2;1;84;0.86;0.92;0.25;0.13;0.33;L
3;2;3;36;0.71;0.78;0.36;0.17;0.33;3;5;2;68;0.76;0.85;0.33;0.22;0.83;L
3;5;2;68;0.76;0.85;0.33;0.22;0.83;5;1;4;17;0.68;0.76;0.1;0.05;0.17;W
3;5;2;68;0.76;0.85;0.33;0.22;0.83;2;1;2;43;0.73;0.87;0.3;0.13;0.17;W
3;5;2;68;0.76;0.85;0.33;0.22;0.83;4;2;1;24;0.79;0.89;0.47;0.29;0.33;L
3;5;2;68;0.76;0.85;0.33;0.22;0.83;3;2;3;36;0.71;0.78;0.36;0.17;0.33;W
3;5;2;68;0.76;0.85;0.33;0.22;0.83;4;3;4;36;0.72;0.79;0.4;0.21;0.5;W
3;5;2;68;0.76;0.85;0.33;0.22;0.83;4;2;5;25;0.67;0.81;0.47;0.15;0.33;W
3;5;2;68;0.76;0.85;0.33;0.22;0.83;1;9;2;52;0.76;0.9;0.44;0.26;0.83;L
3;6;3;73;0.74;0.83;0.32;0.18;0.67;4;3;4;36;0.72;0.79;0.4;0.21;0.5;W
3;6;3;73;0.74;0.83;0.32;0.18;0.67;2;3;2;51;0.76;0.82;0.38;0.21;0.5;L
3;6;3;73;0.74;0.83;0.32;0.18;0.67;3;2;2;81;0.74;0.86;0.21;0.07;0.33;W
3;6;3;73;0.74;0.83;0.32;0.18;0.67;3;5;4;88;0.74;0.82;0.43;0.25;0.67;L
3;6;3;73;0.74;0.83;0.32;0.18;0.67;5;1;2;3;0.58;0.6;0.29;0.18;0.17;W
3;6;3;73;0.74;0.83;0.32;0.18;0.67;4;3;4;104;0.81;0.89;0.38;0.14;0.5;W
3;6;3;73;0.74;0.83;0.32;0.18;0.67;5;4;3;61;0.75;0.86;0.47;0.19;0.67;W
3;6;3;73;0.74;0.83;0.32;0.18;0.67;3;2;2;81;0.74;0.86;0.21;0.07;0.33;W
3;6;3;73;0.74;0.83;0.32;0.18;0.67;4;5;3;37;0.73;0.8;0.41;0.24;0.67;L
3;5;4;27;0.65;0.75;0.29;0.11;0.5;5;7;3;29;0.74;0.84;0.27;0.16;0.83;L
3;5;4;27;0.65;0.75;0.29;0.11;0.5;4;9;3;114;0.76;0.85;0.42;0.25;0.83;L
3;5;4;27;0.65;0.75;0.29;0.11;0.5;5;1;2;0;0.0;0.0;0.0;0.0;0.17;W
3;5;4;27;0.65;0.75;0.29;0.11;0.5;1;3;3;54;0.77;0.88;0.53;0.23;0.5;W
3;5;4;27;0.65;0.75;0.29;0.11;0.5;4;6;3;41;0.71;0.83;0.46;0.21;0.83;L
3;5;4;27;0.65;0.75;0.29;0.11;0.5;5;1;3;0;0.0;0.0;0.0;0.0;0.17;W
3;5;4;27;0.65;0.75;0.29;0.11;0.5;5;1;2;0;0.0;0.0;0.0;0.0;0.17;W
3;5;4;27;0.65;0.75;0.29;0.11;0.5;3;3;4;52;0.76;0.8;0.41;0.19;0.5;W
3;5;4;27;0.65;0.75;0.29;0.11;0.5;5;2;5;30;0.72;0.81;0.0;0.0;0.33;L
4;0;2;4;0.56;0.46;0.56;0.19;0.0;1;14;2;160;0.77;0.91;0.38;0.25;0.83;L
4;0;2;4;0.56;0.46;0.56;0.19;0.0;3;3;3;21;0.66;0.73;0.45;0.21;0.5;L
3;3;4;52;0.76;0.8;0.41;0.19;0.5;5;5;4;76;0.72;0.87;0.42;0.19;0.67;L
3;3;4;52;0.76;0.8;0.41;0.19;0.5;5;0;3;14;0.69;0.67;0.4;0.06;0.0;W
3;3;4;52;0.76;0.8;0.41;0.19;0.5;3;2;3;27;0.7;0.76;0.48;0.18;0.33;W
3;3;4;52;0.76;0.8;0.41;0.19;0.5;1;8;3;147;0.79;0.94;0.38;0.15;0.83;L
3;3;4;52;0.76;0.8;0.41;0.19;0.5;1;2;2;30;0.76;0.83;0.54;0.22;0.33;L
3;3;4;52;0.76;0.8;0.41;0.19;0.5;5;1;4;9;0.75;0.93;0.2;0.06;0.17;W
3;3;4;52;0.76;0.8;0.41;0.19;0.5;3;5;4;27;0.65;0.75;0.29;0.11;0.5;L
4;1;4;21;0.68;0.78;0.25;0.14;0.17;2;7;1;37;0.71;0.79;0.47;0.31;0.83;L
4;1;4;21;0.68;0.78;0.25;0.14;0.17;3;2;3;36;0.71;0.78;0.36;0.17;0.33;L
4;1;4;21;0.68;0.78;0.25;0.14;0.17;3;3;3;21;0.66;0.73;0.45;0.21;0.5;L
4;1;4;21;0.68;0.78;0.25;0.14;0.17;2;5;1;46;0.8;0.94;0.42;0.13;0.83;L
4;1;4;21;0.68;0.78;0.25;0.14;0.17;5;0;1;0;0.0;0.0;0.0;0.0;0.0;W
4;0;2;21;0.67;0.73;0.21;0.1;0.0;3;3;3;21;0.66;0.73;0.45;0.21;0.5;L
4;0;2;21;0.67;0.73;0.21;0.1;0.0;3;8;5;118;0.76;0.86;0.37;0.15;0.67;L
4;3;3;22;0.73;0.82;0.36;0.15;0.5;1;14;2;160;0.77;0.91;0.38;0.25;0.83;L
4;3;3;22;0.73;0.82;0.36;0.15;0.5;2;7;2;173;0.83;0.97;0.29;0.1;0.83;W
4;3;3;22;0.73;0.82;0.36;0.15;0.5;5;4;3;61;0.75;0.86;0.47;0.19;0.67;W
4;3;3;22;0.73;0.82;0.36;0.15;0.5;3;8;5;118;0.76;0.86;0.37;0.15;0.67;L
4;3;3;22;0.73;0.82;0.36;0.15;0.5;4;0;3;11;0.67;0.83;0.25;0.08;0.0;W
4;3;3;22;0.73;0.82;0.36;0.15;0.5;4;3;4;104;0.81;0.89;0.38;0.14;0.5;L
4;4;2;36;0.74;0.84;0.28;0.1;0.67;5;3;2;34;0.77;0.87;0.56;0.23;0.5;L
4;4;2;36;0.74;0.84;0.28;0.1;0.67;2;2;2;62;0.76;0.86;0.38;0.14;0.33;L
4;4;2;36;0.74;0.84;0.28;0.1;0.67;5;2;3;0;0.0;0.0;0.0;0.0;0.33;W
4;4;2;36;0.74;0.84;0.28;0.1;0.67;5;3;4;16;0.68;0.71;0.45;0.23;0.5;W
4;4;2;36;0.74;0.84;0.28;0.1;0.67;5;7;3;29;0.74;0.84;0.27;0.16;0.83;W
4;4;2;36;0.74;0.84;0.28;0.1;0.67;5;1;3;16;0.72;0.74;0.5;0.05;0.17;W
4;0;2;38;0.76;0.78;0.25;0.06;0.0;1;3;3;54;0.77;0.88;0.53;0.23;0.5;L
4;0;2;38;0.76;0.78;0.25;0.06;0.0;2;7;3;45;0.72;0.82;0.35;0.22;0.67;L
4;1;3;13;0.69;0.89;0.43;0.05;0.17;4;7;4;59;0.71;0.85;0.33;0.16;0.67;W
4;1;3;13;0.69;0.89;0.43;0.05;0.17;4;6;3;41;0.71;0.83;0.46;0.21;0.83;L
4;1;3;13;0.69;0.89;0.43;0.05;0.17;2;5;4;162;0.85;0.94;0.34;0.11;0.5;L
4;1;3;13;0.69;0.89;0.43;0.05;0.17;4;3;4;104;0.81;0.89;0.38;0.14;0.5;L
4;1;2;14;0.81;0.78;0.17;0.11;0.17;2;3;2;51;0.76;0.82;0.38;0.21;0.5;L
4;1;2;14;0.81;0.78;0.17;0.11;0.17;4;0;3;3;0.58;0.52;0.31;0.17;0.0;W
4;1;2;14;0.81;0.78;0.17;0.11;0.17;3;2;1;44;0.74;0.85;0.58;0.2;0.33;L
4;4;4;43;0.73;0.8;0.37;0.12;0.5;5;2;4;49;0.73;0.79;0.32;0.12;0.33;L
4;4;4;43;0.73;0.8;0.37;0.12;0.5;4;7;4;59;0.71;0.85;0.33;0.16;0.67;L
4;4;4;43;0.73;0.8;0.37;0.12;0.5;3;4;4;73;0.73;0.83;0.37;0.17;0.5;W
4;4;4;43;0.73;0.8;0.37;0.12;0.5;4;7;4;59;0.71;0.85;0.33;0.16;0.67;L
4;4;4;43;0.73;0.8;0.37;0.12;0.5;5;0;4;15;0.6;0.58;0.56;0.2;0.0;W
4;4;4;43;0.73;0.8;0.37;0.12;0.5;4;2;2;100;0.87;0.92;0.27;0.11;0.33;W
4;4;4;43;0.73;0.8;0.37;0.12;0.5;1;5;3;94;0.8;0.92;0.36;0.16;0.67;W
4;4;4;43;0.73;0.8;0.37;0.12;0.5;2;9;2;88;0.74;0.85;0.44;0.25;0.67;L
4;2;5;29;0.73;0.77;0.42;0.25;0.33;3;5;4;88;0.74;0.82;0.43;0.25;0.67;L
4;2;5;29;0.73;0.77;0.42;0.25;0.33;4;2;4;23;0.72;0.79;0.48;0.15;0.33;L
4;2;5;29;0.73;0.77;0.42;0.25;0.33;5;0;4;15;0.6;0.58;0.56;0.2;0.0;W
4;2;5;29;0.73;0.77;0.42;0.25;0.33;2;8;3;152;0.8;0.92;0.46;0.19;0.83;L
4;2;5;29;0.73;0.77;0.42;0.25;0.33;4;1;2;30;0.73;0.72;0.56;0.19;0.17;W
4;2;5;29;0.73;0.77;0.42;0.25;0.33;4;3;3;73;0.76;0.83;0.27;0.1;0.5;L
4;2;5;29;0.73;0.77;0.42;0.25;0.33;5;1;3;0;0.0;0.0;0.0;0.0;0.17;L
4;2;1;24;0.79;0.89;0.47;0.29;0.33;3;1;4;23;0.7;0.75;0.25;0.09;0.17;W
4;2;1;24;0.79;0.89;0.47;0.29;0.33;3;5;2;68;0.76;0.85;0.33;0.22;0.83;W
4;2;1;24;0.79;0.89;0.47;0.29;0.33;2;8;3;152;0.8;0.92;0.46;0.19;0.83;L
4;0;1;1;0.78;0.82;1.0;0.09;0.0;4;4;3;54;0.76;0.86;0.43;0.13;0.67;L
4;9;3;114;0.76;0.85;0.42;0.25;0.83;3;5;4;27;0.65;0.75;0.29;0.11;0.5;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;2;3;2;51;0.76;0.82;0.38;0.21;0.5;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;2;2;2;62;0.76;0.86;0.38;0.14;0.33;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;1;14;2;160;0.77;0.91;0.38;0.25;0.83;L
4;9;3;114;0.76;0.85;0.42;0.25;0.83;3;3;3;96;0.74;0.77;0.39;0.16;0.5;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;4;1;3;19;0.69;0.82;0.24;0.11;0.17;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;4;3;4;104;0.81;0.89;0.38;0.14;0.5;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;5;5;4;76;0.72;0.87;0.42;0.19;0.67;L
4;9;3;114;0.76;0.85;0.42;0.25;0.83;5;0;3;14;0.69;0.67;0.4;0.06;0.0;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;5;2;4;22;0.67;0.76;0.21;0.1;0.33;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;4;3;2;16;0.74;0.85;0.55;0.11;0.5;W
4;9;3;114;0.76;0.85;0.42;0.25;0.83;4;5;3;37;0.73;0.8;0.41;0.24;0.67;L
4;1;3;19;0.69;0.82;0.24;0.11;0.17;5;4;3;61;0.75;0.86;0.47;0.19;0.67;L
4;1;3;19;0.69;0.82;0.24;0.11;0.17;4;3;3;73;0.76;0.83;0.27;0.1;0.5;W
4;1;3;19;0.69;0.82;0.24;0.11;0.17;4;9;3;114;0.76;0.85;0.42;0.25;0.83;L
4;1;3;19;0.69;0.82;0.24;0.11;0.17;4;2;5;25;0.67;0.81;0.47;0.15;0.33;L
4;7;3;54;0.73;0.8;0.41;0.23;0.5;3;2;3;36;0.71;0.78;0.36;0.17;0.33;W
4;7;3;54;0.73;0.8;0.41;0.23;0.5;2;5;4;162;0.85;0.94;0.34;0.11;0.5;W
4;7;3;54;0.73;0.8;0.41;0.23;0.5;4;7;4;59;0.71;0.85;0.33;0.16;0.67;L
4;7;3;54;0.73;0.8;0.41;0.23;0.5;5;0;1;5;0.68;0.6;0.33;0.15;0.0;W
4;7;3;54;0.73;0.8;0.41;0.23;0.5;3;4;3;39;0.68;0.82;0.34;0.16;0.67;L
4;7;3;54;0.73;0.8;0.41;0.23;0.5;3;3;3;96;0.74;0.77;0.39;0.16;0.5;L
4;7;3;54;0.73;0.8;0.41;0.23;0.5;5;5;4;36;0.71;0.77;0.42;0.17;0.67;W
4;7;3;54;0.73;0.8;0.41;0.23;0.5;5;1;3;0;0.0;0.0;0.0;0.0;0.17;W
4;7;3;54;0.73;0.8;0.41;0.23;0.5;5;2;3;0;0.0;0.0;0.0;0.0;0.33;W
4;7;3;54;0.73;0.8;0.41;0.23;0.5;5;2;5;30;0.72;0.81;0.0;0.0;0.33;W
4;1;4;45;0.75;0.84;0.23;0.11;0.17;5;2;4;22;0.67;0.76;0.21;0.1;0.33;L
4;1;4;45;0.75;0.84;0.23;0.11;0.17;5;5;4;36;0.71;0.77;0.42;0.17;0.67;L
4;1;4;45;0.75;0.84;0.23;0.11;0.17;5;0;3;10;0.67;0.71;0.33;0.11;0.0;W
4;1;4;45;0.75;0.84;0.23;0.11;0.17;2;4;3;39;0.69;0.82;0.31;0.22;0.67;L
4;1;4;45;0.75;0.84;0.23;0.11;0.17;5;1;2;15;0.68;0.77;0.18;0.14;0.17;L
4;3;4;104;0.81;0.89;0.38;0.14;0.5;5;0;3;14;0.69;0.67;0.4;0.06;0.0;W
4;3;4;104;0.81;0.89;0.38;0.14;0.5;3;8;5;118;0.76;0.86;0.37;0.15;0.67;L
4;3;4;104;0.81;0.89;0.38;0.14;0.5;3;4;4;73;0.73;0.83;0.37;0.17;0.5;L
4;3;4;104;0.81;0.89;0.38;0.14;0.5;4;1;3;13;0.69;0.89;0.43;0.05;0.17;W
4;3;4;104;0.81;0.89;0.38;0.14;0.5;4;3;3;22;0.73;0.82;0.36;0.15;0.5;W
4;3;4;104;0.81;0.89;0.38;0.14;0.5;4;9;3;114;0.76;0.85;0.42;0.25;0.83;L
4;3;4;104;0.81;0.89;0.38;0.14;0.5;3;6;3;73;0.74;0.83;0.32;0.18;0.67;L
4;2;4;33;0.72;0.73;0.5;0.18;0.33;2;7;1;37;0.71;0.79;0.47;0.31;0.83;L
4;2;4;33;0.72;0.73;0.5;0.18;0.33;3;1;4;23;0.7;0.75;0.25;0.09;0.17;W
4;2;4;33;0.72;0.73;0.5;0.18;0.33;4;2;4;23;0.72;0.79;0.48;0.15;0.33;W
4;2;4;33;0.72;0.73;0.5;0.18;0.33;1;9;2;52;0.76;0.9;0.44;0.26;0.83;L
4;2;4;33;0.72;0.73;0.5;0.18;0.33;5;2;1;3;0.71;0.67;0.0;0.0;0.33;L
4;2;4;33;0.72;0.73;0.5;0.18;0.33;5;1;2;0;0.0;0.0;0.0;0.0;0.17;L
4;7;4;59;0.71;0.85;0.33;0.16;0.67;4;1;3;13;0.69;0.89;0.43;0.05;0.17;L
4;7;4;59;0.71;0.85;0.33;0.16;0.67;5;5;4;36;0.71;0.77;0.42;0.17;0.67;W
4;7;4;59;0.71;0.85;0.33;0.16;0.67;5;7;3;29;0.74;0.84;0.27;0.16;0.83;W
4;7;4;59;0.71;0.85;0.33;0.16;0.67;4;7;3;54;0.73;0.8;0.41;0.23;0.5;W
4;7;4;59;0.71;0.85;0.33;0.16;0.67;2;7;2;173;0.83;0.97;0.29;0.1;0.83;L
4;7;4;59;0.71;0.85;0.33;0.16;0.67;4;4;4;43;0.73;0.8;0.37;0.12;0.5;W
4;7;4;59;0.71;0.85;0.33;0.16;0.67;1;8;2;111;0.78;0.91;0.45;0.28;0.83;L
4;7;4;59;0.71;0.85;0.33;0.16;0.67;5;1;6;47;0.72;0.74;0.26;0.09;0.17;W
4;7;4;59;0.71;0.85;0.33;0.16;0.67;4;4;4;43;0.73;0.8;0.37;0.12;0.5;W
4;7;4;59;0.71;0.85;0.33;0.16;0.67;3;8;5;118;0.76;0.86;0.37;0.15;0.67;W
4;7;4;59;0.71;0.85;0.33;0.16;0.67;2;4;3;39;0.69;0.82;0.31;0.22;0.67;L
4;0;1;15;0.73;0.82;0.8;0.12;0.0;1;9;2;52;0.76;0.9;0.44;0.26;0.83;L
4;3;3;73;0.76;0.83;0.27;0.1;0.5;4;4;3;54;0.76;0.86;0.43;0.13;0.67;L
4;3;3;73;0.76;0.83;0.27;0.1;0.5;4;1;3;19;0.69;0.82;0.24;0.11;0.17;L
4;3;3;73;0.76;0.83;0.27;0.1;0.5;5;0;2;2;0.49;0.3;0.0;0.0;0.0;W
4;3;3;73;0.76;0.83;0.27;0.1;0.5;4;2;5;29;0.73;0.77;0.42;0.25;0.33;W
4;3;3;73;0.76;0.83;0.27;0.1;0.5;1;8;3;147;0.79;0.94;0.38;0.15;0.83;W
4;3;3;73;0.76;0.83;0.27;0.1;0.5;2;7;4;149;0.8;0.89;0.34;0.14;0.5;L
4;4;3;54;0.76;0.86;0.43;0.13;0.67;4;3;3;73;0.76;0.83;0.27;0.1;0.5;W
4;4;3;54;0.76;0.86;0.43;0.13;0.67;1;2;2;30;0.76;0.83;0.54;0.22;0.33;W
4;4;3;54;0.76;0.86;0.43;0.13;0.67;2;8;3;152;0.8;0.92;0.46;0.19;0.83;L
4;4;3;54;0.76;0.86;0.43;0.13;0.67;5;1;6;47;0.72;0.74;0.26;0.09;0.17;L
4;4;3;54;0.76;0.86;0.43;0.13;0.67;4;0;1;1;0.78;0.82;1.0;0.09;0.0;W
4;4;3;54;0.76;0.86;0.43;0.13;0.67;3;5;4;88;0.74;0.82;0.43;0.25;0.67;W
4;4;3;54;0.76;0.86;0.43;0.13;0.67;2;9;2;88;0.74;0.85;0.44;0.25;0.67;L
4;3;4;36;0.72;0.79;0.4;0.21;0.5;3;6;3;73;0.74;0.83;0.32;0.18;0.67;L
4;3;4;36;0.72;0.79;0.4;0.21;0.5;4;2;5;25;0.67;0.81;0.47;0.15;0.33;W
4;3;4;36;0.72;0.79;0.4;0.21;0.5;2;9;2;88;0.74;0.85;0.44;0.25;0.67;L
4;3;4;36;0.72;0.79;0.4;0.21;0.5;5;3;4;16;0.68;0.71;0.45;0.23;0.5;W
4;3;4;36;0.72;0.79;0.4;0.21;0.5;3;5;2;68;0.76;0.85;0.33;0.22;0.83;L
4;3;4;36;0.72;0.79;0.4;0.21;0.5;3;1;4;23;0.7;0.75;0.25;0.09;0.17;W
4;3;4;36;0.72;0.79;0.4;0.21;0.5;2;8;3;152;0.8;0.92;0.46;0.19;0.83;L
4;1;2;30;0.73;0.72;0.56;0.19;0.17;5;1;2;6;0.68;0.75;0.29;0.16;0.17;W
4;1;2;30;0.73;0.72;0.56;0.19;0.17;3;7;3;101;0.76;0.87;0.34;0.21;0.67;L
4;1;2;30;0.73;0.72;0.56;0.19;0.17;4;2;5;29;0.73;0.77;0.42;0.25;0.33;L
4;1;2;31;0.74;0.78;0.35;0.1;0.17;4;3;3;41;0.73;0.84;0.39;0.21;0.5;W
4;1;2;31;0.74;0.78;0.35;0.1;0.17;1;8;3;147;0.79;0.94;0.38;0.15;0.83;L
4;1;2;31;0.74;0.78;0.35;0.1;0.17;5;4;3;61;0.75;0.86;0.47;0.19;0.67;L
4;3;1;19;0.77;0.8;0.35;0.23;0.5;5;2;3;0;0.0;0.0;0.0;0.0;0.33;W
4;3;1;19;0.77;0.8;0.35;0.23;0.5;5;1;4;7;0.63;0.5;0.56;0.28;0.17;W
4;3;1;19;0.77;0.8;0.35;0.23;0.5;5;1;1;0;0.0;0.0;0.0;0.0;0.17;W
4;3;1;19;0.77;0.8;0.35;0.23;0.5;5;3;1;11;0.65;0.66;0.5;0.21;0.5;L
4;2;5;25;0.67;0.81;0.47;0.15;0.33;2;5;4;162;0.85;0.94;0.34;0.11;0.5;L
4;2;5;25;0.67;0.81;0.47;0.15;0.33;4;3;4;36;0.72;0.79;0.4;0.21;0.5;L
4;2;5;25;0.67;0.81;0.47;0.15;0.33;3;2;3;27;0.7;0.76;0.48;0.18;0.33;W
4;2;5;25;0.67;0.81;0.47;0.15;0.33;3;5;2;68;0.76;0.85;0.33;0.22;0.83;L
4;2;5;25;0.67;0.81;0.47;0.15;0.33;4;1;3;19;0.69;0.82;0.24;0.11;0.17;W
4;2;5;25;0.67;0.81;0.47;0.15;0.33;3;4;4;73;0.73;0.83;0.37;0.17;0.5;L
4;2;5;25;0.67;0.81;0.47;0.15;0.33;5;7;3;29;0.74;0.84;0.27;0.16;0.83;L
4;1;1;0;0.0;0.0;0.0;0.0;0.17;5;1;4;9;0.75;0.93;0.2;0.06;0.17;W
4;1;1;0;0.0;0.0;0.0;0.0;0.17;5;3;3;0;0.71;0.71;0.33;0.18;0.5;L
